Months_Inactive_12_mon,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
4,0.9975654418603825,0.0024316508415115354
3,0.9970187134760319,0.002980224647028101
3,0.9906602555018013,0.009339744498198747
3,0.9929281955214576,0.007071212571576217
3,0.9933987588267967,0.006601187413818732
2,0.9947991319834824,0.0052008680165177065
1,0.9925789659078798,0.007422345819138597
2,0.9967099029304671,0.0032899410593870667
3,0.9968431027169897,0.003157281127475341
3,0.994426437813599,0.005573562186401091
0,0.9702532345843342,0.02974637858686898
3,0.9949786228093394,0.005021442677343132
3,0.9970274628706463,0.002972699259713223
1,0.9914874784998317,0.008513712977459622
2,0.995121217137407,0.004879066757919358
3,0.9917072819115945,0.00829433037806052
2,0.9966362667669235,0.00336148255540754
2,0.9949331123975522,0.005069896884232913
2,0.9942725862715455,0.005726543165891411
2,0.9878817152391943,0.012118284760805625
3,0.9982445759036439,0.0017534633410835109
3,0.9912542367521245,0.00874576324787546
2,0.9932521729916455,0.006748126761830975
1,0.9924171051234134,0.007582894876586547
3,0.9862336093166814,0.013766390683318678
3,0.9977994857617251,0.002202239032234084
2,0.9914627483262551,0.008537251673744833
2,0.9980425099816482,0.0019541798169921466
3,0.9967042879341911,0.0032937005958481647
2,0.9924567945734859,0.007543322112644829
5,0.9929851245292473,0.007014875470752679
2,0.9951117924830857,0.004887315245152891
2,0.9949119314349607,0.005087621258193137
2,0.9926482575691269,0.007351486040680293
2,0.9893582917928043,0.010642606865698217
2,0.9887283715579221,0.011271628442077856
2,0.9951329736631792,0.0048674013663866965
3,0.9927981659757991,0.007202959468184798
3,0.9917475052259224,0.008252494774077643
2,0.9944243430172058,0.0055765299486401545
2,0.9974062637514003,0.0025960620757262682
3,0.9959750109483926,0.004023373237670829
1,0.9805936314265928,0.019406368573407155
1,0.9879678529645279,0.012032147035472115
2,0.9945073533384151,0.005491113406646902
2,0.9992199812247266,0.0007788855796254002
2,0.9977779575312856,0.0022250767803935405
1,0.995737143004331,0.0042651081278378385
3,0.9943897249475684,0.005610269446550125
1,0.9952265952092556,0.004774117649037276
2,0.9929573804915433,0.007041977760420922
2,0.9947874483221588,0.005210888577013757
2,0.9872962059940115,0.012703488142552892
3,0.9967086471881488,0.003289192096100859
2,0.995586039699821,0.004413248240686348
2,0.9959988738444829,0.00400379189326497
2,0.9964065421327732,0.0035923900761711883
2,0.9973117212481041,0.0026870899487619693
2,0.9942737754997051,0.005726618031565399
1,0.9859560765411438,0.014043923458856168
2,0.9975214118249198,0.0024810913590152797
2,0.9958330588764414,0.004168658909876037
2,0.9967583476881877,0.003239130139840608
3,0.9954044319779776,0.004594924238505995
3,0.9951070043914297,0.004893922015888689
2,0.9947234340526786,0.005278038440470543
2,0.9952772111719883,0.004723452686872023
3,0.9992809001729688,0.0007187799332176443
3,0.9935859566913905,0.006412033318429504
3,0.9969522517754271,0.0030476439937336787
3,0.9964001909216496,0.0035985963608513565
3,0.9969082318354754,0.003095018274022899
2,0.9962527593726516,0.0037462390771390514
2,0.9928282220434695,0.007171777956530454
2,0.9954323400285754,0.004566121370213617
3,0.994518099519238,0.005481900480761998
3,0.9969481014706902,0.0030505181836979855
2,0.9966138325680504,0.003388170669388263
3,0.9956638271735812,0.0043404023135929
3,0.9951679733764094,0.004832813246292114
3,0.9960670635217092,0.003928159817053409
2,0.9985462641347838,0.001454838642543455
2,0.9950052388306665,0.004994984458678525
2,0.9960560220748144,0.0039409376186989925
3,0.9982220773228534,0.0017781942183941642
1,0.9941516230238325,0.005848376976167422
3,0.9966125605140316,0.0033897907312372883
3,0.9976882113941156,0.0023123791672673005
2,0.9964947767008675,0.003502517706482671
2,0.9950463857263169,0.004953497978122571
3,0.9975374389270687,0.0024605109922572173
2,0.9932228273869635,0.006777172613036439
3,0.9972764439491061,0.002724298224739446
2,0.9971794408973053,0.0028243872838452813
3,0.9923855397998108,0.0076154282407818
2,0.9935744660853519,0.006426762953262002
1,0.9913428461701765,0.008658379336569804
3,0.9967353682162069,0.0032668804007560683
3,0.996441205916073,0.003556561010358217
3,0.9942894290731434,0.0057114900335158945
2,0.9951739266860947,0.004825184017105404
2,0.9963514363503385,0.0036490445130639964
2,0.9949628804655193,0.0050365616688863215
2,0.9966773893889037,0.003320168828133994
3,0.9986704600218809,0.0013298655270862025
1,0.9899417116218415,0.010058288378158444
3,0.9957443977863376,0.004252804545252654
2,0.9965295173948048,0.0034682384346778976
2,0.9942254069664799,0.005774593033520204
1,0.9930937187744925,0.006905778576375243
2,0.9949923771146825,0.0050077657962545805
1,0.9905072429068569,0.009494953699934389
2,0.9942152501907745,0.005784749809225501
3,0.9991601414377155,0.0008399461730925315
3,0.9987321714008579,0.0012676229419437397
2,0.9923251710258463,0.0076747622243966
2,0.9905457333333294,0.009452471694047788
3,0.9948059912677714,0.005191399925785503
2,0.9958333820956412,0.004165771667195909
1,0.9915715444419142,0.00842778467403493
3,0.9961840740478449,0.0038138656700005096
2,0.9920508779256132,0.007949436565257866
2,0.9951789544331865,0.004819812864082708
2,0.9943533579686897,0.005646642031310315
3,0.9977914137559943,0.002211688558643801
3,0.9980963973701574,0.0019022500513180998
3,0.9956940427434356,0.004303308501594445
2,0.9984440120124157,0.0015525135001416852
2,0.9953489300095544,0.004649960048906856
3,0.998260285600325,0.0017368947553337427
2,0.9954475209023332,0.004552653924885549
2,0.9964077755163143,0.0035889736246735157
2,0.9893466213153913,0.01065337868460869
1,0.9885975560952206,0.011402443904779415
3,0.9966445395209437,0.0033512979559896386
2,0.9951859603984378,0.004815041946477579
1,0.9938144446902945,0.006185555309705498
2,0.9968207672690552,0.0031772398748014298
2,0.9924283777481426,0.007571892704172106
2,0.9954275778777362,0.004571659160443448
3,0.9948155287333781,0.005184764969920403
2,0.9953292357307304,0.0046717734659533425
3,0.9978025812918434,0.0021942312999095343
4,0.9982074024816517,0.0017962589616297526
0,0.9754457672578689,0.024554232742131112
3,0.9978360499691373,0.0021642331285358076
2,0.9925494009666007,0.00745059903339935
3,0.9979225821581525,0.002075957113774236
3,0.9956363792098805,0.004363040724470693
2,0.9930387292354614,0.006960534011785613
2,0.9900860901754807,0.009913909824519365
3,0.9968494991592486,0.003152126702992231
2,0.9924017272795487,0.007598272720451326
2,0.9978097048390626,0.002193114708629592
3,0.9969186577457587,0.003079157284812578
1,0.9934748171980262,0.006525322789380131
3,0.9986978154877842,0.0012992362855868925
2,0.9917486345100132,0.00825136548998683
2,0.9893717803700836,0.010628219629916483
2,0.9973344433797208,0.002665658558692787
2,0.9912465640384391,0.008753435961560842
2,0.9935390799200339,0.006460920079966145
2,0.9951123269904874,0.004886502231913264
2,0.9954811258835444,0.004518891877747033
2,0.9962426057675633,0.0037590772703469917
2,0.9957611424439659,0.004235415250606352
3,0.9977902471476208,0.0022096090340972367
2,0.9955784677249236,0.0044251965447397405
2,0.9986342699530744,0.001370237509313245
2,0.9958565995319326,0.004140881915822496
3,0.997299671079696,0.0026977055088681975
2,0.9954352604766709,0.0045629426241891825
3,0.9961775733372926,0.0038217310217896947
3,0.9932608851317712,0.006737815886085042
3,0.9955920562112544,0.004409339005381179
1,0.9947802115777256,0.0052197884222745196
3,0.9956867316023214,0.004313798039231166
2,0.9938328434534717,0.00616715654652835
2,0.9931316268870974,0.006869005764211416
2,0.9952677367798404,0.004731571798401717
3,0.9965896532750237,0.0034126384082504057
2,0.99017213595632,0.009827864043680004
3,0.994610578458642,0.005389421541357998
3,0.9969538501839801,0.0030445919292264563
1,0.9953883911661227,0.004611916164205473
2,0.996790460645152,0.0032128016827100707
2,0.9944465447815733,0.005552730350598941
3,0.9961004628209174,0.0038964147142898165
3,0.9947758434260526,0.005224821490998889
2,0.9903587195587943,0.009641280441205727
2,0.9950195148270046,0.004981448978701855
2,0.9965210767292276,0.0034826377413212668
2,0.9935569018353383,0.006443849434648685
3,0.9949193757641992,0.0050812496395196026
2,0.9969206607707511,0.0030821901925488678
3,0.9915291555244012,0.00847228689434348
2,0.9939556684351436,0.006043106802500404
2,0.9967136778271605,0.00328514743907339
3,0.9957652980058076,0.004233920202950982
2,0.9985022117466721,0.001494097083637715
3,0.9980084975026592,0.00199279706722026
4,0.9969145960961603,0.003089837342147402
3,0.9974840763652717,0.0025188850863956873
2,0.995537121193637,0.004461076925895469
4,0.9964744045060329,0.0035245821648232007
3,0.9992907283797199,0.0007113858904138177
4,0.9972072440941248,0.0027900734911771906
2,0.9962830431551936,0.0037199574953226434
2,0.9967171917058988,0.0032806237078695064
2,0.9960459991382336,0.003954027870600699
2,0.9937743604241279,0.006227862173096545
2,0.9949084188681094,0.005091581131890617
3,0.998512651982018,0.001486481863240853
3,0.9970444078278132,0.002953027517573504
3,0.9971540562532508,0.0028459727248466775
3,0.9951796060740375,0.00481877933181634
1,0.9920041174584503,0.007995004164491969
2,0.994924218676249,0.005075781323750992
4,0.994323616798385,0.005676691055879094
1,0.9855155376348532,0.014483671014269606
1,0.9867428661215206,0.013256716209653702
3,0.9956120415563904,0.004389307989859164
3,0.9980134961405396,0.0019862314768589353
3,0.9978537927046486,0.0021478060258333068
3,0.9941946289901384,0.005805371009861551
2,0.9855042455359853,0.014495754464014788
2,0.9951186492839731,0.0048797581371905225
3,0.9954561796599106,0.004544997041665157
2,0.9971714539365636,0.002826896523584056
3,0.9966172096109502,0.0033815006200600384
3,0.9949915677904997,0.00500868261272096
2,0.9962928160269175,0.003703515760581113
1,0.9951134539611682,0.004884196031745777
3,0.9970643944008775,0.0029376992600695373
1,0.9722769567932698,0.027722926845159337
2,0.9947107952036776,0.005289204796322408
3,0.9961606258034433,0.003839719714570423
1,0.9914327163519954,0.008567283648004678
2,0.9893353936480569,0.0106655386452108
3,0.9970317198196745,0.0029684324212195436
2,0.9932605038876817,0.006739496112318367
2,0.9875552225826373,0.012445110505016656
2,0.9922897936108868,0.007710566824093661
1,0.9867689677835737,0.01322904280849884
4,0.9969943415099288,0.0030076853478575643
2,0.9961780625844137,0.003824224814474146
2,0.9967096458132956,0.0032873744012627487
2,0.9962740742340769,0.003724622532678086
3,0.9984629023306604,0.001538562671652041
3,0.9972404104721609,0.0027604784261292792
3,0.998205087118336,0.0017967411206941315
2,0.9970164792169529,0.0029814605018724364
2,0.9973857372998828,0.002616203531272595
3,0.9978587732794891,0.0021397983407438472
1,0.9892618772163816,0.010738122783618366
4,0.9961788217609105,0.0038196607830389066
2,0.9949989043730794,0.005001011252805887
3,0.9973887432533085,0.002609629439835782
2,0.9972848812051482,0.0027134611166594333
1,0.990547189144415,0.009452810855585018
3,0.9973586586351394,0.0026431543276972183
3,0.9978959559944279,0.0021032566699245563
3,0.9894001715996676,0.01059907323691602
3,0.9975390943809995,0.002463892287258408
4,0.9946716364172071,0.005328245195371873
3,0.9961161810198839,0.0038860316739370493
2,0.9935208848623412,0.006482059491603717
2,0.9891106614672607,0.010889338532739365
2,0.994908058055882,0.005091594078789124
2,0.9965766968918146,0.0034268466599999773
2,0.9928469521414879,0.0071530478585121165
2,0.9949369559634905,0.00506324649091815
3,0.9960088355389921,0.003992614854309927
3,0.993409777098313,0.006589230503874827
2,0.9954188720910484,0.004580788276517039
4,0.9967576734613017,0.003244430543868567
2,0.9945592558363401,0.005440744163659936
2,0.9872104002270551,0.012789599772944861
2,0.9964075102884136,0.0035958354610600308
3,0.9962690559465412,0.0037341248952785146
2,0.9914761544317036,0.008523845568296435
2,0.9943909047045942,0.005609095295405756
1,0.9925438121645533,0.007456187835446661
3,0.9973225109326695,0.0026779921274740167
2,0.9948407048782539,0.005159370119039786
3,0.9984704910773999,0.0015320276923805852
3,0.9956283224896127,0.00437541725344103
2,0.9946498710598275,0.0053501289401725214
2,0.9948935043410027,0.005106495658997326
2,0.996066868592895,0.003931289946057908
3,0.9976264352077504,0.002376008014669598
3,0.9946668043391463,0.005333108810958356
2,0.9909483967134977,0.00905160328650233
2,0.9983355430666905,0.0016627241926840757
1,0.9957879552985899,0.004215124082655973
1,0.9914052207348174,0.008594425618865089
2,0.9952097999467465,0.004789905790048505
3,0.9971636384634043,0.0028363093562768222
3,0.995085089109246,0.004914537768417743
3,0.9964414782482643,0.0035563114817684987
3,0.9955960616048931,0.00440245587518113
2,0.9952138223963206,0.004787252306619088
2,0.9966957870094826,0.003302240674287707
2,0.9942345025835482,0.0057654974164518145
3,0.9930685613013555,0.006929162746105505
2,0.9968618370169092,0.003136376044785653
5,0.99521798135166,0.004786819483771884
2,0.9929363185381606,0.007062829147551886
2,0.9926321619034822,0.007367838096517785
4,0.9951945831656296,0.004805442576073709
3,0.9957966087916388,0.00420414640411355
3,0.9962485823488685,0.003754274867223355
3,0.996193850259103,0.0038042872020632337
2,0.9969095961819905,0.0030937282588488035
3,0.9964844196260538,0.0035178080209858813
2,0.9943238344400221,0.005676214520908418
1,0.9943686751294379,0.005630541703569699
3,0.9969118880919885,0.00308924323401251
3,0.9971281801778036,0.002875400732107542
2,0.9919185980851595,0.008080512032712045
1,0.9935933643389796,0.006408539893399144
2,0.9945689442168354,0.0054310557831645755
2,0.996435856527819,0.003563385629238602
2,0.9927209783345334,0.007279021665466649
3,0.9970488413529245,0.002949845379032966
2,0.9966989980133425,0.0033015350231059924
2,0.9958158601989019,0.004186463871880563
3,0.9954454716432215,0.0045541293001971715
3,0.9924223092588345,0.007578250413687227
2,0.994269865344932,0.005730134655067987
3,0.9977767760260201,0.002219177162668669
2,0.9966437981889616,0.0033544641570944916
3,0.9954557466648357,0.0045444872419228306
2,0.994749691759366,0.005249516067507789
2,0.9953342184754329,0.0046656370992234865
2,0.9975868833890376,0.002409831780207052
3,0.9977666656097052,0.0022323309832430866
2,0.9960840362221993,0.003915066622830386
2,0.9945789850185655,0.005420884632952223
2,0.996454215438371,0.0035486051306920256
3,0.9902408104389755,0.009758933168560965
3,0.9984422437202011,0.0015587314901202532
1,0.9950461585273391,0.00495772097740875
3,0.9968698460959127,0.003134229165347735
3,0.9968155121195957,0.0031875505178485934
2,0.9892090459435723,0.010790954056427705
3,0.9947283683652164,0.005274492233293539
3,0.9960407640851299,0.003958485651536798
2,0.9956022255600931,0.00439780435934964
1,0.9957127615767077,0.004291528017587336
2,0.995959389290465,0.004043012995101237
3,0.9947141012593224,0.005285898740677591
2,0.9980221169601228,0.0019750468181140273
2,0.9962450328334275,0.0037523494812341553
2,0.99714,0.0028597568449225726
2,0.9969200513138291,0.003080444887769664
2,0.9968150490411228,0.0031825840887764537
3,0.9968737775120898,0.003123411283427505
2,0.9955816044255983,0.004421673148039396
3,0.9967113031967824,0.0032927080907083355
2,0.9954601957480776,0.0045378672832569935
2,0.995672891711439,0.004327858293615611
2,0.9972254836568696,0.0027751343486510493
2,0.9972130445872942,0.0027841968308399403
4,0.9916899926125783,0.008310346475708804
3,0.9950048663201088,0.004994288168056568
2,0.9947870440249821,0.005212652907353674
3,0.9939287716530044,0.006071797512138404
3,0.9884185204811254,0.011581017926928743
2,0.9937258638939424,0.006273543051982468
3,0.998157709011076,0.0018395965987995932
2,0.996986628108739,0.003015921197218409
2,0.9979307757945899,0.0020664694040165715
1,0.9956202144645439,0.00438149827042503
3,0.9967044314099436,0.0032966249192999692
3,0.9971126700625677,0.0028852481215658936
2,0.9978880169186668,0.002110336049184618
2,0.9935741179809678,0.006426902775853088
3,0.9963249451781221,0.0036734007594543617
2,0.9981306697482354,0.0018723090875681111
3,0.9939950159361681,0.006004984063831828
2,0.9969421472848243,0.0030589263523122102
2,0.9961158808266652,0.0038814263369678103
3,0.9954369055797733,0.004562490859355298
2,0.9956584178401419,0.004338302041851174
1,0.9941657156865624,0.005833902457509141
2,0.9926154745661486,0.007384525433851406
3,0.9967475935670248,0.003256180133666433
2,0.9973474817166795,0.002653271524280924
2,0.9956532420259812,0.004346946307195514
1,0.9892093587451902,0.010790641254809788
1,0.9961807599858875,0.003818316315135133
1,0.9845489394460598,0.015450182013064112
2,0.9963067299953922,0.003691525988473225
2,0.9911858768662369,0.008814080084119614
3,0.9968893845560634,0.003106153738004341
3,0.992849873186598,0.007150126813401969
2,0.9968795128670169,0.0031184114985245617
2,0.9956173312780048,0.004383833481947994
2,0.9974247289757037,0.0025745421388991404
2,0.995743403492754,0.004251846414337399
3,0.997239661337564,0.002763604228121737
3,0.9880067424688743,0.011993257531125668
2,0.9980440406402833,0.001954609411579103
2,0.9956123159966718,0.004383886369080631
2,0.992937202748144,0.007063390216712425
3,0.9974921969201735,0.002507873209447366
2,0.9949878865689531,0.005012078299437909
4,0.997045689024795,0.002956803035235478
2,0.9927903107307621,0.007209689269237976
2,0.99499,0.00501
2,0.9948781899070376,0.005121810092962472
3,0.9971447516529871,0.0028538678226360946
2,0.9951218342762259,0.004878879527583795
2,0.9884498230340831,0.011550176965916818
3,0.9968389178787598,0.0031618632042649266
3,0.9980118356457363,0.001986201182010387
2,0.9967358106547929,0.003262571791268532
3,0.9959515353833545,0.004051935449720071
3,0.9975660023098335,0.0024340473291756736
3,0.9973196621886733,0.002684718318043637
3,0.9970159665922004,0.002981491506830622
2,0.9966924832693944,0.0033051483467398494
3,0.9980400443562348,0.0019623481623610227
3,0.9941033147792121,0.005897576180469974
3,0.9970009041013055,0.00299652473627856
3,0.9970109079037391,0.0029843792531501294
2,0.9947164621337715,0.005285104821171479
3,0.9863491445010409,0.013650855498959035
3,0.9955415399459371,0.004457241511900082
2,0.9959968423464634,0.004006684886006863
0,0.9765190337482197,0.023480175645475828
3,0.9955679566549919,0.004431129726318468
3,0.9900872269839058,0.00991277301609416
2,0.9981510695051348,0.0018482135018771618
2,0.9970871577604583,0.002910908820664018
2,0.9929590653690112,0.0070404923999935875
2,0.9900987692694384,0.009900450106315026
3,0.9951184401981501,0.004881266997330666
2,0.9939071305051757,0.0060928702442839865
1,0.993758454871335,0.006241473617200682
3,0.9950147398704281,0.00498503640538794
3,0.9980857550334353,0.0019175291381247855
3,0.997278563688115,0.002720714735141442
3,0.9982003897478159,0.0017993030524940596
2,0.9922044994160408,0.00779550058395923
3,0.9981101853342919,0.001890290821135899
2,0.9970181498378452,0.0029865080172600655
3,0.9975506487435528,0.0024497852963901645
3,0.9936691397025336,0.006330588165981753
3,0.9972527698873621,0.002750169425218227
2,0.9909200307096395,0.009079969290360508
2,0.9950239817873319,0.004975891994600881
3,0.9970425595074259,0.0029550502103713986
3,0.9994115391260019,0.0005868485890636846
4,0.9898520029197334,0.010147997080266626
2,0.9971260881266822,0.0028728533171868305
3,0.9954255592840444,0.004571986511102177
3,0.9979908878069549,0.0020095051937406207
2,0.9955834657126005,0.004416421528550743
2,0.9965545826292757,0.0034445546376983263
3,0.996347596366842,0.003654705600433188
2,0.9897954946347575,0.010202304891225925
2,0.9946616448625805,0.005338355137419572
3,0.9965411016001229,0.0034582949915033115
2,0.9971170140639284,0.002884639249612034
3,0.9953481454948229,0.0046501447780194875
4,0.9957729807442955,0.004223482017632136
3,0.9955690313855561,0.004432725153731884
3,0.9965059213529099,0.003495131545891283
3,0.9939678897797932,0.006032110220206789
2,0.9967142961100336,0.0032837101725891227
2,0.9976090119051619,0.002389221348343787
2,0.9954585163837331,0.004540431685162985
2,0.9955520062789717,0.004447343901268247
1,0.991529691353322,0.008470308646677933
2,0.9945301479294626,0.005469695418997866
2,0.987769443242794,0.012229360327954495
2,0.9970727374270324,0.002928712159575157
2,0.9955618618525367,0.004436422846736024
2,0.9915883195923555,0.008411680407644456
4,0.9976853932863377,0.00231598490623035
2,0.994806231919786,0.005193765166589174
3,0.9976602659215773,0.002343705776651478
2,0.9917184722436584,0.008281527756341635
2,0.9944113901215543,0.005588609878445734
3,0.9969820376797695,0.0030214545492567076
2,0.9950517621576328,0.004946558947117123
2,0.9971354300219375,0.002861764078949195
3,0.9964344002072293,0.003563978060035989
3,0.9947633302583337,0.005236669741666247
4,0.9980588810396567,0.0019417822821523258
3,0.9968682772788252,0.0031358375040186357
2,0.9947572430455122,0.005242756954487885
2,0.9965496160788555,0.003451008895551725
3,0.9956519218674926,0.004345021169800776
3,0.9993771107835921,0.0006265152791645285
3,0.9970456886219594,0.0029540588511047334
1,0.9864171792923387,0.013582820707661224
2,0.992871978119816,0.007128668421791148
3,0.9987640753659284,0.001233977599716479
2,0.9952660958501889,0.004733273542224342
2,0.9945950213271786,0.005404978672821416
3,0.9965285578809443,0.0034691197127597983
3,0.9939518811345267,0.006048118348161297
2,0.995748733911076,0.004252125015275835
2,0.9938178400014501,0.006182159998549828
3,0.9953437414124021,0.004656741815051001
1,0.9928677241264255,0.007132275873574533
3,0.9974831582253381,0.002517302140080953
3,0.9964992014771974,0.0035006195349632256
2,0.9970401044107339,0.0029601178080240903
2,0.9866135710177477,0.013386423622308614
3,0.9964772670680299,0.0035251411963748407
3,0.9967410960862827,0.003255731817753761
3,0.9942886388104433,0.0057113611895567235
2,0.9960229509712727,0.003979373217492812
3,0.9949197693648306,0.005079780111072255
3,0.9927339438197252,0.00726772234202842
2,0.9948144621695546,0.005185537830445445
3,0.9975158537427993,0.0024823393392980624
2,0.9976625926053506,0.0023387287482053037
1,0.9922147438448627,0.007784991846357265
3,0.9970145037077331,0.0029830475520283414
1,0.9839755044325166,0.016024171091094823
2,0.9956929910153905,0.004303864532751285
1,0.9816812604708915,0.01832047836501986
3,0.9981746596851189,0.001827296388258477
4,0.9963312978770429,0.003670780714288362
2,0.9945133815068735,0.0054866184931264775
2,0.996774838340169,0.003222997745603777
2,0.9946758130002417,0.005324186999758376
3,0.9981213534845128,0.0018779428507428335
3,0.998075436589205,0.0019262992145659128
2,0.9966722556540669,0.0033296503828136323
3,0.9963173102817953,0.003680948073206344
4,0.9964814922684311,0.003521699415372102
3,0.9948606865247568,0.005140072741205645
2,0.9948063444657598,0.005195837538242919
2,0.9947491076625438,0.005250892337456269
1,0.9904435052063779,0.009557070989120273
2,0.9957266450839513,0.004273599847925458
2,0.9948030706066154,0.0051972823871143355
2,0.9982789211009169,0.0017202181985305066
2,0.9968173665690834,0.003185318411844744
2,0.9951408943337983,0.004859461548115533
2,0.9964733284130803,0.003526600021155309
3,0.9940115093801816,0.005988466290550455
3,0.9956158723565424,0.004383320682011759
3,0.9978406887553225,0.002161068495602666
3,0.9977384351571271,0.002258656827495693
2,0.9943325149283223,0.005667485071677691
2,0.9969798825967001,0.0030233621584336485
5,0.9955449950289438,0.004451154793137029
2,0.9929063235034139,0.007093676496586101
2,0.9928419089621074,0.007158091037892508
2,0.9938018083880947,0.006196894917619846
2,0.9915891873821256,0.00841081261787435
3,0.9946098735527407,0.005391593866411729
2,0.996154959406133,0.003843150552551712
2,0.9966719456973713,0.003331011255185252
2,0.9978786586736951,0.0021240852364772913
3,0.9952759418365857,0.004724119253660371
2,0.9890989833087505,0.010901016691249554
2,0.9943909650635098,0.005611203323499606
2,0.9913047217789198,0.008695278221080118
3,0.9967720901813715,0.0032290737736606016
2,0.9913839694895097,0.008616038507816332
4,0.9979591291960618,0.0020377737599023347
2,0.9944698077731705,0.005530192226829517
1,0.9898337810877588,0.010166218912241249
3,0.9939651633478951,0.006034803768140219
2,0.9907697442927699,0.009230255707230198
2,0.9964949105874354,0.003509561703748256
3,0.9980684105639127,0.0019332464529189836
3,0.9966116468833447,0.0033864577950469808
3,0.9979411120167841,0.0020609108205663566
1,0.992290046136635,0.007711449120194934
2,0.993397879328991,0.006601345587953389
2,0.9955462333351677,0.0044542418493208925
2,0.9967357103476072,0.003267672087889374
2,0.9964961813600003,0.0035046375433103382
3,0.995202679241282,0.004800175322456462
2,0.9878718131056965,0.012128186894303417
2,0.9946229912552104,0.0053773610435479185
2,0.997614104861101,0.0023887348042166867
2,0.9965828255236232,0.0034153327718650464
2,0.9966698285317487,0.0033269451315149014
2,0.9920076946770106,0.007993348023698717
3,0.9966775096506012,0.003321134746087492
2,0.9866156410993568,0.013384358900643102
2,0.9920360269943935,0.007963973005606454
2,0.9919795020362051,0.008020288559016592
1,0.9937476161600101,0.006252383839989944
3,0.989283729905041,0.010713655119184692
2,0.9927963521265983,0.007203647873401653
2,0.9956617772875026,0.004338465953264951
2,0.9954114566124919,0.004588056078299936
3,0.9949565866302232,0.00504147799665294
2,0.9974352225007103,0.00256441908869684
3,0.996740605969174,0.0032546957961192505
2,0.9969166830553857,0.003085713077700523
2,0.9942591654452959,0.005740834554704133
1,0.9919512316559552,0.008048768344044787
2,0.9986377520516722,0.0013579337555316793
3,0.9981175107180187,0.0018847997612105013
3,0.9962961862470702,0.0037017043922331046
2,0.9951625705268775,0.004837967194034062
3,0.9975523144842595,0.0024470274792105203
3,0.9911246139104244,0.008875387505373184
2,0.9942353757223646,0.005764624277635393
3,0.9978436316625221,0.0021592274651018374
2,0.9962536223535942,0.003748881208987348
3,0.9968390441242587,0.003161153701639149
2,0.9944018813329479,0.0055984472880984786
3,0.9952830594248906,0.004718453480808996
2,0.9943258244537385,0.005674306248331745
2,0.9962236475649984,0.0037776487874366764
3,0.9923309311711299,0.007668567709368419
2,0.990871734894506,0.009128192988010394
3,0.9984530991920013,0.0015472331917211406
2,0.9972706934566131,0.0027263312044883757
2,0.9936627835188789,0.006337216481121088
3,0.9943669912539512,0.005633008746048697
3,0.996806342020935,0.003190688927360916
2,0.9954873041350292,0.004512005347031738
3,0.9971769449384643,0.0028243052316458033
4,0.9969807944310987,0.0030224645624878756
2,0.9982227202529049,0.0017746829442296195
4,0.9949919841055556,0.005009552595173468
2,0.9971012349447876,0.002900377265263014
2,0.991627156151685,0.008372674551624642
2,0.9933456642748903,0.00665491593883177
2,0.9975258358950332,0.0024742036022610634
3,0.998057000849878,0.0019462235218036172
3,0.9970401447205857,0.0029644472351683746
2,0.994934001356883,0.005065794317577274
3,0.9965410035029674,0.003458128690339829
3,0.9963309527596467,0.0036699335048735538
2,0.9935389611083517,0.006461892358593289
3,0.9940759241942074,0.005924075805792585
3,0.9989541196930761,0.0010451131707032808
2,0.995112742804846,0.0048880119141275795
3,0.9953666089320691,0.0046340186435454185
2,0.9951774068497957,0.0048178350855120206
3,0.9942696895060638,0.005730310493936218
3,0.9962696050973339,0.0037328074740088893
3,0.9951354353005466,0.00486430091050925
3,0.9964466531815713,0.003556691245017065
2,0.9965894316535833,0.003408137594133184
3,0.9944387850401969,0.005561072963892929
2,0.9925589540098518,0.007440740794079456
2,0.9913903098497965,0.008609690150203455
3,0.9982747316009938,0.001724147862208173
2,0.9945030604545306,0.0054969395454692906
1,0.9924052188598872,0.007594781140112759
2,0.9949973683194375,0.005004633785787853
2,0.99574251405092,0.00425577614963257
3,0.99859678863347,0.0014018143581741773
2,0.9935685758391499,0.0064310539316468785
2,0.9955420599719844,0.004456027122270587
3,0.9970390416171627,0.0029580550539043465
3,0.9945741933880615,0.005425806611938518
2,0.9916522898878534,0.008347651691369426
2,0.9897573417880027,0.010243537102248443
3,0.9970110896892315,0.0029920446116495484
2,0.9940789887448437,0.00592101125515627
3,0.9965290095191652,0.0034677612440721017
2,0.9971141855996761,0.0028840872538711568
1,0.9892510800387728,0.010748919961227172
2,0.9979129908699484,0.0020841375469406185
2,0.9917477608856208,0.008251779769922288
2,0.996572172136934,0.003426121349268933
2,0.9943287065924923,0.005673060407785355
2,0.9943184448309196,0.005681555169080406
2,0.9970041169315866,0.0029976523236605918
2,0.9975591049537209,0.002438764270356754
2,0.9965211470426708,0.0034799265050265453
3,0.9940307350985793,0.005969134554078744
2,0.9951611206862243,0.004839488638812449
1,0.9894792419070023,0.01052091636632794
2,0.995494656954901,0.004506246214893474
3,0.997077000299551,0.0029277077123291335
3,0.9907897997812922,0.0092102002187078
2,0.9953063394166796,0.0046928039321955115
